id,ug_cm2,erro
GHA936,7.7042259388,0.1915752853
GHA937,7.7324446149,0.1923624549
GHA938,6.3174568644,0.1530592882
GHA939,0.2743162131,0.0412423698
GHA940,6.9000537064,0.1691945743
GHA941,8.8121596046,0.2225520471
GHA942,6.1852455311,0.1494094534
GHA943,9.2568767621,0.2350192579
GHA944,4.8486102142,0.1128787715
GHA945,6.8552151022,0.1679500663
GHA946,5.4334317032,0.1287640724
GHA949,5.0741740247,0.1189830059
GHA950,6.39521087,0.1552079958
GHA951,8.1206124907,0.2032009719
GHA954,5.1853400232,0.1220024467
GHA955,6.0936542605,0.1468839311
GHA956,8.4157387481,0.2114533626
GHA958,11.1235870407,0.2874895134
GHA959,5.8998869251,0.1415496346
GHA960,0.3449149595,0.0401941254
GHA961,10.2371939542,0.2625507129
GHA962,6.9454493261,0.1704549516
GHA963,5.798372053,0.138760019
GHA964,7.0614686069,0.1736779537
GHA965,9.6180891347,0.2451564775
GHA966,6.0219990158,0.1449099009
GHA967,0.2413448581,0.0417558105
GHA968,5.2565762048,0.1239408258
GHA969,8.0581442961,0.2014554699
GHA970,6.1300157585,0.1478862575
GHA971,7.5934810882,0.188487092
GHA972,9.3438880251,0.2374603358
GHA973,10.2371939542,0.2625507129
GHA974,4.9929640072,0.1167816747
GHA975,8.7368105353,0.2204413539
GHA976,8.4157387481,0.2114533626
GHA978,0.2304201851,0.0419291465
GHA979,8.626622276,0.2173556659
GHA980,8.3146917463,0.2086268038
GHA982,8.5196595064,0.2143613978
GHA983,6.76715541,0.1655071487
GHA984,5.683395815,0.1356050082
GHA985,8.3480645846,0.2095602145
GHA986,7.3559339111,0.1818690271
GHA988,8.2816209288,0.2077019576
GHA989,8.1206124907,0.2032009719
GHA990,11.5006532358,0.2981085701
GHA991,7.5663114433,0.1877297159
GHA992,6.9226810257,0.1698227549
GHA993,9.8634363155,0.2520469643
GHA994,7.4074037816,0.1833022404
GHA996,5.8318979798,0.1396809052
GHA997,6.0576510098,0.1458918776
GHA998,9.5709362173,0.2438326478
GHA999,10.4692910178,0.2690771807
ACC001,6.681167904,0.1631233136
ACC003,7.2303442179,0.1783737064
ACC005,6.075608296,0.1463866326
ACC007,6.4149106503,0.155752644
ACC008,6.0219990158,0.1449099009
ACC009,8.3146917463,0.2086268038
ACC010,3.8819426348,0.087196142
ACC011,8.9281788854,0.2258029721
ACC012,3.5879233928,0.0796142885
ACC013,3.9017491895,0.0877118332
ACC016,3.8328908863,0.0859214983
ACC017,3.7367195362,0.0834332291
ACC019,4.0126468151,0.0906093266
ACC020,5.4334317032,0.1287640724
ACC021,6.9914159749,0.1717315933
ACC022,4.8486102142,0.1128787715
ACC023,7.3304683001,0.1811600769
ACC024,10.5296940525,0.2707761344
ACC025,2.9844742932,0.0646399919
ACC026,6.681167904,0.1631233136
ACC027,10.9830196954,0.2835322604
ACC028,2.7164217556,0.0583671442
ACC030,8.662983774,0.2183738012
ACC032,9.4784173416,0.2412355911
ACC033,5.9170836646,0.1420225529
ACC034,0.3411650357,0.0402479855
ACC035,5.8487769955,0.1401446876
ACC036,7.0379682018,0.1730249098
ACC038,10.8476597617,0.2797223989
ACC040,6.2225346342,0.1504383611
ACC042,6.681167904,0.1631233136
ACC043,10.0189619313,0.2564167487
ACC044,9.5709362173,0.2438326478
ACC045,9.1301253139,0.2314642944
ACC046,6.3561270707,0.1541277276
ACC047,6.76715541,0.1655071487
ACC048,5.0741740247,0.1189830059
ACC049,5.5251762807,0.131271844
ACC050,8.6997107202,0.219402294
ACC052,7.6762234999,0.1907942561
ACC053,5.0198339841,0.1175095971
ACC054,6.0397815346,0.1453996417
ACC059,0.8339508942,0.0352759811
ACC060,5.9517218423,0.1429754209
ACC062,3.0625606061,0.0665195208
ACC063,4.1588383251,0.0944531926
ACC064,4.4933064151,0.1033354711
ACC065,4.8102109075,0.1118428697
ACC068,5.3735237976,0.1271285786
ACC069,4.2560041781,0.0970217884
ACC070,7.5125707631,0.1862319698
ACC071,5.2854641054,0.1247276248
ACC072,4.2233276528,0.0961568219
ACC074,1.6741302973,0.0387949981
ACC076,1.9545055168,0.0429506722
ACC078,4.3334052646,0.0990750994
ACC082,4.0331766466,0.0911475248
ACC084,6.1117897836,0.1473837977
ACC086,2.9231847996,0.0631799761
ACC087,0.2632926742,0.0414123905
ACC094,2.6523720078,0.0569162817
ACC095,5.57192703,0.13255114
ACC096,4.6973762024,0.1088049273
ACC097,7.1089277206,0.1749970869
ACC101,6.3561270707,0.1541277276
ACC102,1.0823970612,0.0346873738
ACC105,4.0745855927,0.0922347067
ACC106,5.1293343232,0.1204803905
ACC107,1.0595147047,0.034682198
ACC110,8.5549670313,0.2153496589
ACC111,0.24864616,0.0416408477
ACC114,0.24864616,0.0416408477
ACC117,6.5764529915,0.1602225314
ACC119,5.3735237976,0.1271285786
ACC120,3.5246829943,0.0780037094
ACC121,6.6179795793,0.1613725879
ACC123,7.4074037816,0.1833022404
ACC125,0.311303375,0.0406842665
ACC126,4.1270154791,0.0936142652
ACC128,5.3735237976,0.1271285786
ACC129,6.1852455311,0.1494094534
ACC130,3.3412745911,0.0733807853
ACC131,6.434717205,0.1563003445
ACC134,0.2559620791,0.0415263712
ACC141,3.982066717,0.0898086759
ACC142,4.0024249891,0.090341561
ACC145,5.7651509115,0.1378479062
ACC146,4.7346019953,0.1098061692
ACC147,4.5999224166,0.1061887711
ACC148,7.0851211192,0.1743353274
ACC150,7.132890432,0.1756632891
ACC151,1.9661806078,0.0431468286
ACC152,5.1432554844,0.1208585637
ACC156,4.9662901632,0.1160594996
ACC158,3.7653061257,0.0841713091
ACC159,6.8109200096,0.1667210467
ACC160,6.1300157585,0.1478862575
ACC161,4.4933064151,0.1033354711
ACC163,0.2596255385,0.0414693183
ACC165,4.4816499447,0.103024106
ACC166,0.7828409646,0.0355693998
ACC167,3.9316617745,0.088491712
ACC170,7.1812924694,0.1770092557
ACC175,3.9216636824,0.0882309018
ACC179,0.9783046871,0.0347617681
ACC180,9.7633122333,0.2492345589
ACC181,7.9363230024,0.1980528483
ACC182,4.446901977,0.1020966435
ACC183,5.2136680751,0.1227729532
ACC187,7.9064918131,0.1972199039
ACC190,0.2376996703,0.0418134714
ACC196,4.7221512153,0.1094711732
ACC197,4.5521531038,0.1049091683
ACC198,0.2669634936,0.041355589
ACC199,7.6208542528,0.1892502492
ACC200,0.311303375,0.0406842665
ACC201,4.7346019953,0.1098061692
ACC202,5.0333434279,0.1178757384
ACC208,11.4220631016,0.2958948425
ACC209,4.4584479595,0.1024046985
ACC210,4.0434849761,0.0914179657
ACC211,6.1852455311,0.1494094534
ACC212,5.2709916097,0.1243333953
ACC213,4.4933064151,0.1033354711
ACC215,4.9662901632,0.1160594996
ACC217,5.299994146,0.1251235269
ACC218,2.8853943864,0.0622868686
ACC219,0.3038759326,0.0407947881
ACC220,2.1336737721,0.0461310679
ACC221,3.4100634532,0.0751057773
ACC226,5.0063742989,0.1171449125
ACC227,4.367085691,0.0999704638
ACC228,4.4239188799,0.1014838
ACC231,1.5364157253,0.0372089963
ACC234,5.2279148783,0.123160617
ACC235,6.1117897836,0.1473837977
ACC236,1.8966831016,0.0420041651
ACC239,4.064189283,0.0919615524
ACC240,5.479016083,0.1300096252
ACC241,0.2304201851,0.0419291465
ACC245,2.9922082652,0.0648252033
ACC246,2.4068415943,0.0515696187
ACC249,6.1852455311,0.1494094534
ACC250,3.9316617745,0.088491712
ACC251,5.798372053,0.138760019
ACC252,4.7221512153,0.1094711732
ACC253,5.5097246703,0.1308492275
ACC258,6.3561270707,0.1541277276
ACC259,5.4183624018,0.1283525229
ACC260,4.43539236,0.1017896794
ACC264,4.2341873945,0.0964441581
ACC265,5.4485634034,0.1291774296
ACC266,5.1572298816,0.1212382899
ACC267,7.6484340093,0.1900192744
ACC268,4.4584479595,0.1024046985
ACC269,5.3439341591,0.1263213971
ACC270,7.132890432,0.1756632891
ACC273,0.3486687352,0.0401404198
ACC274,4.5285005915,0.1042762889
ACC275,10.3514001363,0.2657617938
ACC276,4.9266409454,0.1149868418
ACC277,6.0219990158,0.1449099009
ACC278,10.2371939542,0.2625507129
ACC279,8.2488467145,0.2067855225
ACC280,8.7742908679,0.2214911973
ACC281,5.479016083,0.1300096252
ACC282,6.8109200096,0.1667210467
ACC284,4.3222470868,0.0987787164
ACC285,0.2376996703,0.0418134714
ACC286,5.2422174421,0.1235499038
ACC289,7.0851211192,0.1743353274
ACC290,6.681167904,0.1631233136
ACC291,9.5709362173,0.2438326478
ACC292,8.7368105353,0.2204413539
ACC294,5.5251762807,0.131271844
ACC295,0.2743162131,0.0412423698
ACC297,7.9064918131,0.1972199039
ACC299,0.2014463929,0.0423963937
ACC301,6.9914159749,0.1717315933
ACC302,5.1994765994,0.1223869004
ACC303,6.681167904,0.1631233136
ACC304,7.2800633576,0.1797571403
ACC305,3.708354837,0.0827022238
ACC306,6.4149106503,0.155752644
ACC307,0.2376996703,0.0418134714
ACC311,0.3001678649,0.0408502594
ACC312,5.6511991275,0.1347224178
ACC313,3.480172086,0.0768749853
ACC314,4.0126468151,0.0906093266
ACC316,6.075608296,0.1463866326
ACC317,4.9266409454,0.1149868418
ACC319,3.3412745911,0.0733807853
ACC320,3.8231590553,0.0856690411
ACC321,3.6430143918,0.0810235906
ACC322,6.0576510098,0.1458918776
ACC323,3.8037728008,0.0851665704
ACC324,6.1667427048,0.1488990593
ACC325,6.5971572985,0.1607958759
ACC326,7.6208542528,0.1892502492
ACC327,4.6850514002,0.1084736618
ACC328,5.1712579233,0.1216195804
ACC331,4.4124813107,0.1011789993
ACC332,6.6179795793,0.1613725879
ACC333,3.8328908863,0.0859214983
ACC334,5.57192703,0.13255114
ACC337,6.075608296,0.1463866326
ACC338,3.0625606061,0.0665195208
ACC339,5.3586990293,0.1267241188
ACC340,4.0538224664,0.0916893068
ACC341,3.8231590553,0.0856690411
ACC342,3.7941181046,0.0849165501
ACC343,4.3897130103,0.1005726099
ACC344,8.0581442961,0.2014554699
ACC346,0.2927629984,0.0409616166
ACC347,8.1206124907,0.2032009719
ACC348,4.5403077112,0.1045921574
ACC349,3.5697427563,0.0791504656
ACC350,6.5558653292,0.159652517
ACC352,4.2017045105,0.0955850819
ACC353,4.5999224166,0.1061887711
ACC354,4.1375923328,0.0938929658
ACC355,4.1588383251,0.0944531926
ACC356,4.0126468151,0.0906093266
ACC357,4.0228973138,0.0908779799
ACC359,6.1117897836,0.1473837977
ACC360,4.6605258022,0.1078148074
ACC361,6.5353930046,0.159085796
ACC362,5.3439341591,0.1263213971
ACC363,3.9116928702,0.0879709435
ACC364,4.2450795051,0.0967324786
ACC365,4.2779519942,0.0976033967
ACC366,5.1432554844,0.1208585637
ACC367,2.2708820543,0.0487848232
ACC369,5.4033549869,0.1279427668
ACC370,5.683395815,0.1356050082
ACC371,3.6337746893,0.0807868332
ACC372,4.2779519942,0.0976033967
ACC373,0.2779981282,0.0411859544
ACC374,4.5167314979,0.103961556
ACC376,3.982066717,0.0898086759
ACC377,4.367085691,0.0999704638
ACC378,5.3884089522,0.12753479
ACC379,4.1802085638,0.0950172185
ACC380,4.5285005915,0.1042762889
ACC383,6.3561270707,0.1541277276
ACC384,4.1588383251,0.0944531926
ACC385,4.9004451314,0.1142786955
ACC386,0.3187459446,0.0405743149
ACC387,6.2038425198,0.1499225449
ACC388,5.8487769955,0.1401446876
ACC390,3.9719299549,0.0895435484
ACC391,6.5971572985,0.1607958759
ACC392,5.2565762048,0.1239408258
ACC394,4.564037018,0.1052273282
ACC395,4.2341873945,0.0964441581
ACC396,0.2927629984,0.0409616166
ACC397,3.2989299644,0.0723246374
ACC399,4.8229658957,0.1121868505
ACC400,4.7848337195,0.1111588248
ACC401,6.4149106503,0.155752644
ACC402,5.0333434279,0.1178757384
ACC404,6.1300157585,0.1478862575
ACC405,0.2050555788,0.0423376015
ACC406,4.672768026,0.1081436244
ACC407,5.1994765994,0.1223869004
ACC408,7.3051789231,0.1804561375
ACC409,4.2889755331,0.0978957057
ACC410,4.3897130103,0.1005726099
ACC412,6.7239087467,0.1643080181
ACC413,4.0538224664,0.0916893068
ACC414,4.0228973138,0.0908779799
ACC415,3.5697427563,0.0791504656
ACC416,4.1802085638,0.0950172185
ACC417,3.1022385246,0.0674823558
ACC420,3.3498027172,0.0735940289
ACC421,5.1432554844,0.1208585637
ACC422,3.6895666188,0.0822187757
ACC423,3.7177852949,0.0829451114
ACC424,5.5251762807,0.131271844
ACC425,3.4537234755,0.0762062786
ACC426,4.6240432989,0.1068356052
ACC428,5.6192836373,0.1338479405
ACC429,4.43539236,0.1017896794
ACC430,4.7722109076,0.110818744
ACC431,4.709742713,0.1091374286
ACC432,3.6989486532,0.0824601129
ACC433,3.5068135191,0.0775500733
ACC434,4.43539236,0.1017896794
ACC436,5.2709916097,0.1243333953
ACC437,0.315022765,0.0406292188
ACC438,5.4637580216,0.129592609
ACC440,4.6240432989,0.1068356052
ACC441,4.7848337195,0.1111588248
ACC442,6.8109200096,0.1667210467
ACC443,0.3599532539,0.0399802441
ACC446,4.6605258022,0.1078148074
ACC447,6.1117897836,0.1473837977
ACC448,5.0063742989,0.1171449125
ACC449,4.4700305378,0.1027138505
ACC450,7.0146179601,0.172376141
ACC451,5.3439341591,0.1263213971
ACC452,4.9266409454,0.1149868418
ACC453,7.4074037816,0.1833022404
ACC454,4.4239188799,0.1014838
ACC455,3.3498027172,0.0735940289
ACC456,3.8037728008,0.0851665704
ACC457,4.0331766466,0.0911475248
ACC458,4.672768026,0.1081436244
ACC459,3.9618212337,0.0892792922
ACC460,4.861500176,0.113226729
ACC461,5.9170836646,0.1420225529
ACC462,4.3558243557,0.0996709674
ACC464,6.075608296,0.1463866326
ACC466,3.9216636824,0.0882309018
ACC467,4.43539236,0.1017896794
ACC468,3.2487557154,0.0710791588
ACC469,4.5999224166,0.1061887711
ACC470,5.0469029996,0.1182433468
ACC471,6.1117897836,0.1473837977
ACC472,5.6192836373,0.1338479405
ACC473,3.6522775157,0.0812611039
ACC475,5.5251762807,0.131271844
ACC477,0.3038759326,0.0407947881
ACC478,0.3599532539,0.0399802441
ACC479,3.9719299549,0.0895435484
ACC480,4.1059531707,0.0930596666
ACC481,3.9017491895,0.0877118332
ACC482,4.5759597052,0.1055466441
ACC483,4.5999224166,0.1061887711
ACC484,4.2560041781,0.0970217884
ACC485,3.8720794699,0.0869395537
ACC486,3.8918324931,0.0874535673
ACC487,3.2570703956,0.0712850952
ACC488,3.078380113,0.0669027932
ACC489,3.3412745911,0.0733807853
ACC490,3.8819426348,0.087196142
ACC491,3.5426402805,0.0784602304
ACC493,3.8524326462,0.0864288736
ACC495,5.6996011648,0.1360493893
ACC496,4.8102109075,0.1118428697
ACC498,3.7653061257,0.0841713091
ACC499,3.4890310004,0.0770993024
ACC500,3.1910767214,0.0696557949
ACC501,3.4361968213,0.075763988
ACC502,5.0198339841,0.1175095971
ACC503,6.4947892491,0.1579620896
ACC504,6.5764529915,0.1602225314
ACC507,9.0480027479,0.2291616907
ACC508,1.9603383997,0.0430484654
ACC511,0.8425391482,0.03523229
ACC512,8.626622276,0.2173556659
ACC514,11.4220631016,0.2958948425
ACC515,0.6827168824,0.0363054402
ACC516,5.2854641054,0.1247276248
ACC517,1.4440268057,0.0363420094
ACC518,0.6417948378,0.0366653789
ACC520,3.9316617745,0.088491712
ACC521,0.5732620993,0.0373412701
ACC522,1.9370625223,0.042660716
ACC523,1.2419168848,0.0350588436
ACC524,3.7941181046,0.0849165501
ACC527,7.4074037816,0.1833022404
ACC528,6.4546316978,0.15685113
ACC533,5.5876444752,0.1329814403
ACC534,3.6061949328,0.0800810691
ACC535,5.8487769955,0.1401446876
ACC536,2.6172679876,0.0561301336
ACC537,5.299994146,0.1251235269
ACC538,8.5549670313,0.2153496589
ACC539,7.4074037816,0.1833022404
ACC540,0.2559620791,0.0415263712
ACC541,0.3038759326,0.0407947881
ACC542,4.4816499447,0.103024106
ACC543,3.2737567278,0.0716989345
ACC544,3.8231590553,0.0856690411
ACC545,2.2266635324,0.0479111271
ACC546,5.6672620122,0.1351626902
ACC547,1.4899292983,0.0367519731
ACC548,10.6535805061,0.2742612364
ACC549,0.2340581151,0.0418712504
ACC550,5.1154659939,0.1201037592
ACC551,3.9517403986,0.0890159034
ACC552,5.6352065401,0.1342841736
ACC553,4.9929640072,0.1167816747
ACC554,3.2821285537,0.0719068411
ACC555,10.5911123116,0.2725038256
ACC556,5.6352065401,0.1342841736
ACC557,0.3224729213,0.0405195562
ACC558,5.4183624018,0.1283525229
ACC559,3.9216636824,0.0882309018
ACC560,7.1570113143,0.1763339923
ACC561,9.5243839904,0.2425258281
ACC562,1.2085004498,0.0349328704
ACC563,7.9663997186,0.1988927605
ACC564,9.4784173416,0.2412355911
ACC565,3.62455829,0.080550829
ACC566,0.3411650357,0.0402479855
ACC567,0.2632926742,0.0414123905
ACC568,5.8487769955,0.1401446876
ACC569,0.5374937838,0.0377290059
ACC570,1.6633506423,0.0386589665
ACC571,2.8331358804,0.0610613095
ACC572,5.0605130727,0.1186124325
ACC573,7.1570113143,0.1763339923
ACC575,0.6621985781,0.036481742
ACC576,0.315022765,0.0406292188
ACC577,4.0228973138,0.0908779799
ACC578,8.3146917463,0.2086268038
ACC579,4.0024249891,0.090341561
ACC580,7.9064918131,0.1972199039
ACC581,3.5246829943,0.0780037094
ACC582,9.6658584475,0.2464977616
ACC583,2.8183411217,0.0607164234
ACC584,0.3038759326,0.0407947881
ACC585,10.7171351584,0.2760494002
ACC586,0.42073304,0.0391512591
ACC587,9.4330217218,0.2399615252
ACC588,8.8504248799,0.2236241334
ACC589,10.5911123116,0.2725038256
ACC590,1.2756417158,0.035211396
ACC591,9.0480027479,0.2291616907
ACC592,10.0723103298,0.2579159956
ACC593,10.6535805061,0.2742612364
ACC594,4.7346019953,0.1098061692
ACC595,3.3327663209,0.0731682157
ACC596,0.2559620791,0.0415263712
ACC597,0.3001678649,0.0408502594
ACC598,2.2645322692,0.0486583374
ACC599,3.8622428545,0.0866837988
ACC600,8.4157387481,0.2114533626
ACC601,2.6312691557,0.0564428944
ACC602,2.3285321606,0.0499482531
ACC603,10.2371939542,0.2625507129
ACC604,1.4238093245,0.0361748347
ACC605,8.5549670313,0.2153496589
ACC606,7.0851211192,0.1743353274
ACC607,0.2853731063,0.0410735183
ACC608,0.2050555788,0.0423376015
ACC609,3.4361968213,0.075763988
ACC610,4.3334052646,0.0990750994
ACC611,11.1235870407,0.2874895134
ACC612,7.5125707631,0.1862319698
ACC613,8.9281788854,0.2258029721
ACC614,3.0942684006,0.0672885459
ACC615,9.4784173416,0.2412355911
ACC616,5.6192836373,0.1338479405
ACC617,6.5971572985,0.1607958759
ACC618,3.8328908863,0.0859214983
ACC619,6.1300157585,0.1478862575
ACC620,3.4187538269,0.0753244872
ACC621,1.8966831016,0.0420041651
ACC622,3.4274649166,0.07554389
ACC623,4.7346019953,0.1098061692
ACC624,0.2853731063,0.0410735183
ACC625,8.1841671429,0.2049772938
ACC626,9.1718892016,0.2326354991
ACC627,5.3586990293,0.1267241188
ACC629,6.877565633,0.1685703607
ACC630,5.4033549869,0.1279427668
ACC631,7.0146179601,0.172376141
ACC632,0.337418956,0.0403019987
ACC633,5.986691491,0.1439378103
ACC634,5.1572298816,0.1212382899
ACC635,5.1712579233,0.1216195804
ACC636,4.9796027477,0.1164198737
ACC637,4.709742713,0.1091374286
ACC638,4.3334052646,0.0990750994
ACC639,6.2982741411,0.152529428
ACC640,5.9170836646,0.1420225529
ACC641,6.6389211861,0.1619527056
ACC642,4.3000324263,0.0981890251
ACC644,5.6672620122,0.1351626902
ACC646,5.2709916097,0.1243333953
ACC647,4.9398096097,0.1153429932
ACC648,6.9454493261,0.1704549516
ACC649,4.4816499447,0.103024106
ACC650,5.798372053,0.138760019
ACC651,6.2602081678,0.1514782776
ACC652,6.0936542605,0.1468839311
ACC653,4.1059531707,0.0930596666
ACC654,5.7486529133,0.1373950915
ACC655,5.6352065401,0.1342841736
ACC656,4.672768026,0.1081436244
ACC657,6.2982741411,0.152529428
ACC658,4.1802085638,0.0950172185
ACC659,4.0954673661,0.0927837594
ACC660,5.6672620122,0.1351626902
ACC662,0.2890661843,0.0410175
ACC664,3.7557523937,0.0839244911
ACC666,3.7272401524,0.0831887788
ACC668,5.4033549869,0.1279427668
ACC669,4.9004451314,0.1142786955
ACC670,4.5521531038,0.1049091683
ACC671,6.1300157585,0.1478862575
ACC672,6.2225346342,0.1504383611
ACC674,4.4124813107,0.1011789993
ACC675,5.8657343364,0.1406107229
ACC676,4.6605258022,0.1078148074
ACC679,3.4979114431,0.077324331
ACC680,3.9116928702,0.0879709435
ACC681,4.7221512153,0.1094711732
ACC682,4.311122876,0.0984833602
ACC683,6.39521087,0.1552079958
ACC684,5.1432554844,0.1208585637
ACC685,4.4239188799,0.1014838
ACC686,3.9316617745,0.088491712
ACC687,3.515737334,0.077776532
ACC690,3.8328908863,0.0859214983
ACC691,5.2279148783,0.123160617
ACC692,5.6996011648,0.1360493893
ACC693,4.0228973138,0.0908779799
ACC694,3.2239245866,0.0704652616
ACC695,5.8318979798,0.1396809052
ACC696,5.9170836646,0.1420225529
ACC697,4.2125000882,0.0958704648
ACC699,3.6989486532,0.0824601129
ACC700,4.8102109075,0.1118428697
ACC701,3.2570703956,0.0712850952
ACC702,5.6192836373,0.1338479405
ACC704,3.2321828961,0.0706692438
ACC705,2.9460480675,0.0637229831
ACC706,5.6511991275,0.1347224178
ACC707,5.3439341591,0.1263213971
ACC708,5.8998869251,0.1415496346
ACC709,7.2057360414,0.1776891398
ACC710,4.7848337195,0.1111588248
ACC711,4.5999224166,0.1061887711
ACC712,4.4933064151,0.1033354711
ACC714,4.564037018,0.1052273282
ACC715,6.9000537064,0.1691945743
ACC716,4.311122876,0.0984833602
ACC718,7.3304683001,0.1811600769
ACC720,5.0741740247,0.1189830059
ACC721,4.5050001864,0.1036479523
ACC722,3.0468092869,0.0661387179
ACC723,3.3755071636,0.0742378236
ACC724,4.0850115638,0.0925087743
ACC725,2.9004636877,0.0626423321
ACC726,2.9922082652,0.0648252033
ACC730,4.9004451314,0.1142786955
ACC731,3.7653061257,0.0841713091
ACC732,3.1666331494,0.0690554333
ACC733,4.9530259004,0.1157005426
ACC734,4.7848337195,0.1111588248
ACC735,3.2989299644,0.0723246374
ACC736,5.0063742989,0.1171449125
ACC738,3.1747628533,0.0692549154
ACC739,2.8183411217,0.0607164234
ACC741,4.5879214193,0.1058671227
ACC742,4.5167314979,0.103961556
ACC744,4.564037018,0.1052273282
ACC746,4.2125000882,0.0958704648
ACC747,5.2709916097,0.1243333953
ACC748,4.1270154791,0.0936142652
ACC749,6.5353930046,0.159085796
ACC754,7.2551192307,0.1790630185
ACC755,7.5663114433,0.1877297159
ACC756,7.0379682018,0.1730249098
ACC757,3.6989486532,0.0824601129
ACC758,6.4149106503,0.155752644
ACC759,5.2709916097,0.1243333953
ACC760,3.2570703956,0.0712850952
ACC761,7.4859939158,0.1854914355
ACC762,3.4449496408,0.0759847835
ACC763,4.6850514002,0.1084736618
ACC764,6.9683603754,0.1710912141
ACC767,2.9384110733,0.0635413831
ACC768,4.8744357662,0.1135760295
ACC769,7.2800633576,0.1797571403
ACC770,8.45005168,0.2124134282
ACC771,7.0379682018,0.1730249098
ACC772,3.9618212337,0.0892792922
ACC773,6.0936542605,0.1468839311
ACC776,8.9676852204,0.2269102223
ACC777,3.8328908863,0.0859214983
ACC778,4.3445976176,0.0993725145
ACC779,5.4183624018,0.1283525229
ACC780,6.1852455311,0.1494094534
ACC781,7.7608828938,0.1931558598
ACC782,2.8929212694,0.0624643044
ACC784,4.1164691503,0.0933365004
ACC786,0.2304201851,0.0419291465
ACC787,0.212284662,0.0422203427
ACC788,2.4002513303,0.0514314435
ACC789,2.4533092554,0.0525524441
ACC790,2.0971304636,0.045454347
ACC791,6.76715541,0.1655071487
ACC792,6.3561270707,0.1541277276
ACC793,4.5999224166,0.1061887711
ACC794,4.0538224664,0.0916893068
ACC795,5.3292287051,0.1259204
ACC796,5.1154659939,0.1201037592
ACC797,7.6762234999,0.1907942561
ACC800,3.3669189096,0.074022546
ACC801,5.5406935031,0.1316963578
ACC802,8.4846898578,0.2133827146
ACC803,5.3292287051,0.1259204
ACC804,5.8318979798,0.1396809052
ACC805,3.6337746893,0.0807868332
ACC806,5.8150965691,0.1392193557
ACC807,6.9914159749,0.1717315933
ACC808,0.3411650357,0.0402479855
ACC809,4.2341873945,0.0964441581
ACC811,3.9316617745,0.088491712
ACC813,8.662983774,0.2183738012
ACC814,8.626622276,0.2173556659
ACC815,8.45005168,0.2124134282
ACC816,9.9663811623,0.2549392343
ACC817,7.8769021745,0.196393815
ACC818,6.39521087,0.1552079958
ACC820,3.4537234755,0.0762062786
ACC821,7.8184321208,0.1947617675
ACC822,3.9517403986,0.0890159034
ACC823,5.683395815,0.1356050082
ACC824,5.0333434279,0.1178757384
ACC825,0.4515062778,0.0387540224
ACC826,6.4947892491,0.1579620896
ACC828,5.986691491,0.1439378103
ACC830,2.9460480675,0.0637229831
ACC832,8.1522516528,0.2040852138
ACC834,4.3334052646,0.0990750994
ACC835,3.3327663209,0.0731682157
ACC836,6.8330004417,0.1673336437
ACC837,8.7742908679,0.2214911973
ACC838,6.1300157585,0.1478862575
ACC839,3.5068135191,0.0775500733
ACC840,0.3038759326,0.0407947881
ACC841,4.8744357662,0.1135760295
ACC843,3.8037728008,0.0851665704
ACC845,8.0892449127,0.2023244342
ACC846,0.3299382975,0.0404104792
ACC847,0.3599532539,0.0399802441
ACC849,4.0850115638,0.0925087743
ACC850,5.5251762807,0.131271844
ACC851,4.3334052646,0.0990750994
ACC852,4.1802085638,0.0950172185
ACC853,7.8475502063,0.1955744718
ACC854,4.311122876,0.0984833602
ACC855,1.2132555583,0.0349492555
ACC856,5.0878862374,0.1193550777
ACC857,0.3224729213,0.0405195562
ACC858,3.7941181046,0.0849165501
ACC859,8.2816209288,0.2077019576
ACC860,7.5393423143,0.1869780362
ACC861,7.3559339111,0.1818690271
ACC862,6.877565633,0.1685703607
ACC865,9.3881831176,0.2387032341
ACC866,5.2854641054,0.1247276248
ACC867,4.2125000882,0.0958704648
ACC868,5.9691648368,0.1434554143
ACC870,5.7158786991,0.1364958515
ACC871,7.3051789231,0.1804561375
ACC872,9.0076233272,0.2280297053
ACC873,8.2163638305,0.2058773496
ACC874,7.1089277206,0.1749970869
ACC875,8.0581442961,0.2014554699
ACC877,3.9017491895,0.0877118332
ACC878,0.2706380041,0.041298915
ACC880,7.9363230024,0.1980528483
ACC881,5.1994765994,0.1223869004
ACC882,6.9226810257,0.1698227549
ACC884,6.4947892491,0.1579620896
ACC885,4.3897130103,0.1005726099
ACC887,4.1059531707,0.0930596666
ACC888,8.8504248799,0.2236241334
ACC889,4.3222470868,0.0987787164
ACC891,7.8184321208,0.1947617675
ACC892,6.3174568644,0.1530592882
ACC893,7.9663997186,0.1988927605
ACC894,0.3187459446,0.0405743149
ACC895,4.311122876,0.0984833602
ACC896,8.1522516528,0.2040852138
ACC897,4.8229658957,0.1121868505
ACC898,4.2560041781,0.0970217884
ACC899,6.375616719,0.1546663675
ACC900,7.2303442179,0.1783737064
ACC903,7.6762234999,0.1907942561
ACC905,5.4183624018,0.1283525229
ACC906,7.3051789231,0.1804561375
ACC907,8.1522516528,0.2040852138
ACC908,5.986691491,0.1439378103
ACC909,10.0723103298,0.2579159956
ACC910,6.9226810257,0.1698227549
ACC911,0.3524263709,0.0400868701
ACC912,9.3438880251,0.2374603358
ACC914,8.0892449127,0.2023244342
ACC915,5.2279148783,0.123160617
ACC917,9.2141359194,0.2338203805
