
Factor Profiles (conc. of species) from Base Run #19 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6
19,Al,5.408336E+000,3.258445E+000,0.000000E+000,2.931862E+000,1.311050E+001,5.319069E+000
19,Si,1.309923E+001,6.801584E+000,1.700533E+000,9.494768E+000,2.679409E+001,1.192084E+001
19,P,2.628979E-001,0.000000E+000,0.000000E+000,1.189119E-002,0.000000E+000,0.000000E+000
19,S,0.000000E+000,7.228821E+000,6.796867E-001,0.000000E+000,8.928207E-002,0.000000E+000
19,Cl,2.536283E+000,0.000000E+000,2.029032E+001,0.000000E+000,3.553011E+000,2.661998E+000
19,K,5.698603E-001,9.638266E+000,0.000000E+000,7.466263E-001,9.792042E-001,4.346333E-001
19,Ca,5.081870E+000,0.000000E+000,2.967896E+000,3.403665E+000,3.240323E+000,4.761556E+000
19,Ti,5.123312E-001,1.036076E-001,1.039170E-001,3.834225E-001,6.785671E-001,4.676302E-001
19,V,7.884063E-003,1.022926E-002,2.315288E-003,8.370661E-003,5.910867E-003,5.310559E-003
19,Mn,5.482425E-002,4.635479E-002,2.008909E-002,7.422700E-002,6.711594E-002,4.781265E-002
19,Fe,6.211137E+000,1.366916E+000,1.576222E+000,4.067569E+000,4.505499E+000,4.309902E+000
19,Zn,0.000000E+000,1.467517E-001,0.000000E+000,0.000000E+000,0.000000E+000,2.251254E-001
19,Br,0.000000E+000,1.577651E-001,2.110180E-002,1.296274E-003,0.000000E+000,1.720766E-003
19,Pb,1.313103E-002,9.308794E-002,2.876171E-003,6.774468E-003,0.000000E+000,2.239011E-002
