
Factor Profiles (conc. of species) from Base Run #19 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6
19,Fe,2.499460E+000,2.951225E+000,1.570535E+001,1.007575E+001,2.578356E+001,4.298466E+001
19,Zn,0.000000E+000,2.459234E+000,7.031513E+001,2.722563E+001,0.000000E+000,0.000000E+000
19,Br,1.000000E+002,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
19,Pb,3.811160E+001,0.000000E+000,2.074324E+001,1.308295E+001,1.656890E+001,1.149331E+001

Factor Profiles (% of total variable) from Base Run #19 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6
19,mass,*,*,*,*,*,*
19,Na,1.074230E+000,1.463186E+001,9.494247E-002,3.374584E-001,0.000000E+000,0.000000E+000
19,Mg,0.000000E+000,1.712085E+000,0.000000E+000,1.036377E+000,2.305767E-003,1.125348E+000
19,Al,1.646889E+000,0.000000E+000,4.805088E+000,4.107213E+000,6.211891E+000,6.965641E+000
19,Si,3.878493E+000,9.356240E-001,1.127240E+001,1.034069E+001,1.463321E+001,1.622684E+001
19,P,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,3.445016E-001,1.440706E-011
19,S,1.770162E+000,9.391785E-001,0.000000E+000,3.462679E+000,0.000000E+000,0.000000E+000
19,Cl,7.509150E+000,2.707572E+001,3.169516E+000,0.000000E+000,3.081136E+000,1.386702E+000
19,K,1.237244E+000,7.690420E-003,4.545494E-001,5.516436E+000,4.881091E-001,7.967072E-001
19,Ca,5.343380E+000,2.468151E+000,5.126438E+000,0.000000E+000,5.406795E+000,3.527798E+000
19,Ti,2.766631E-001,4.247630E-002,4.528809E-001,2.293830E-001,5.473626E-001,5.045176E-001
19,V,6.216577E-003,1.347636E-003,6.383887E-003,4.836844E-003,7.008717E-003,7.946791E-003
19,Mn,5.125942E-002,2.923719E-003,4.790136E-002,5.137087E-002,4.701609E-002,7.212917E-002
19,Fe,1.309494E+000,1.013033E+000,4.140935E+000,3.673628E+000,7.012293E+000,4.159946E+000
19,Zn,0.000000E+000,1.081754E-002,2.375783E-001,1.272046E-001,0.000000E+000,0.000000E+000
19,Br,2.124306E-001,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
19,Pb,7.432508E-002,0.000000E+000,2.035862E-002,1.775597E-002,1.677381E-002,4.140380E-003
